ts,service,region,tenant,requests,errors,p50_ms,p95_ms,p99_ms,bytes_in,bytes_out
2026-07-11T02:52:00Z,ingest-api,us-east-1,t-00123,11938,13,50.53,110.77,167.30,24291625,29352118
2026-07-11T02:52:00Z,alerting,eu-central-1,t-03204,9957,71,21.60,47.72,83.20,18424334,57125583
2026-07-11T02:56:00Z,ingest-api,eu-central-1,t-03181,7752,4,25.29,48.19,78.80,11411797,15197418
2026-07-11T02:47:00Z,billing,us-east-1,t-00584,6868,88,70.59,169.41,341.08,5595415,22041756
2026-07-11T02:56:00Z,ingest-api,us-west-2,t-00918,424,2,75.51,192.98,402.50,316559,753541
2026-07-11T02:10:00Z,query-api,eu-central-1,t-00216,3774,39,21.65,54.60,102.39,2317979,6980761
2026-07-11T02:19:00Z,ingest-api,ap-southeast-2,t-02096,5363,69,36.35,73.61,124.01,8195641,24252061
2026-07-11T02:50:00Z,query-api,us-west-2,t-00911,300,2,32.72,60.49,83.56,661150,1618984
2026-07-11T02:35:00Z,exporter,us-west-2,t-03273,5004,52,74.35,172.51,263.27,11661281,10395953
2026-07-11T02:20:00Z,alerting,eu-central-1,t-00636,5874,49,50.71,118.81,226.72,5283971,39303131
2026-07-11T02:19:00Z,ingest-api,us-east-1,t-02055,6347,88,74.36,159.32,313.92,13558833,25690823
2026-07-11T02:43:00Z,exporter,ap-southeast-2,t-03163,5612,79,37.26,97.31,164.05,11445417,7525078
2026-07-11T02:48:00Z,ingest-api,us-west-2,t-03259,8905,96,47.12,121.29,250.15,11923996,63585374
2026-07-11T02:42:00Z,billing,ap-southeast-2,t-02303,9017,49,57.89,126.86,261.47,3823659,42549166
2026-07-11T02:01:00Z,exporter,eu-central-1,t-00549,8593,128,37.97,73.71,149.38,7999912,10326043
2026-07-11T02:36:00Z,query-api,us-east-1,t-00548,474,6,54.45,147.55,232.98,984862,1796767
2026-07-11T02:07:00Z,exporter,us-west-2,t-01343,107,1,24.72,59.80,92.20,170033,403891
2026-07-11T02:06:00Z,ingest-api,ap-southeast-2,t-03879,2409,31,64.70,160.01,297.67,1787148,12475202
2026-07-11T02:35:00Z,query-api,us-east-1,t-03336,3880,29,53.75,142.40,220.02,7946502,28412654
2026-07-11T02:04:00Z,alerting,us-east-1,t-00706,1508,20,40.50,89.79,180.65,2389204,7275684
2026-07-11T02:20:00Z,alerting,us-west-2,t-00124,2302,30,31.48,59.77,107.63,3470146,7074857
2026-07-11T02:13:00Z,exporter,eu-central-1,t-02573,3060,29,56.83,153.09,303.99,1326822,15216738
2026-07-11T02:24:00Z,billing,ap-southeast-2,t-02399,2443,27,47.06,86.73,143.37,6052073,4947855
2026-07-11T02:22:00Z,billing,us-east-1,t-01620,10345,117,75.29,188.10,329.12,12887548,76980714
2026-07-11T02:52:00Z,query-api,eu-central-1,t-03266,1720,20,65.62,150.77,197.12,2086869,11096272
2026-07-11T02:44:00Z,query-api,eu-central-1,t-03167,6483,50,58.16,153.64,215.37,8042198,37963610
2026-07-11T02:35:00Z,exporter,us-east-1,t-02687,9561,69,42.83,81.21,105.91,5883550,40422329
2026-07-11T02:55:00Z,query-api,eu-central-1,t-01318,11291,5,79.86,152.71,319.21,7010431,55986393
2026-07-11T02:45:00Z,exporter,ap-southeast-2,t-02022,8859,67,25.42,55.23,77.92,19063113,19344673
2026-07-11T02:16:00Z,alerting,us-east-1,t-03560,11044,73,40.93,105.93,154.83,6307164,46943910
2026-07-11T02:44:00Z,ingest-api,eu-central-1,t-00558,8709,34,21.53,55.07,100.25,21850781,53825235
2026-07-11T02:33:00Z,exporter,eu-central-1,t-01045,8441,22,35.35,93.52,128.62,11267654,35193654
2026-07-11T02:47:00Z,query-api,eu-central-1,t-00829,5205,40,63.85,174.02,232.33,7520048,24269157
2026-07-11T02:21:00Z,ingest-api,ap-southeast-2,t-02995,9280,134,61.23,110.26,184.24,14462025,26715520
2026-07-11T02:45:00Z,billing,us-east-1,t-01864,8853,90,30.72,73.63,119.46,16194672,40343180
2026-07-11T02:38:00Z,query-api,us-east-1,t-02596,9026,29,79.83,207.86,349.03,21384451,56833367
2026-07-11T02:35:00Z,ingest-api,ap-southeast-2,t-02373,7990,58,69.57,165.13,339.29,10175229,59872735
2026-07-11T02:26:00Z,exporter,us-east-1,t-00165,10489,12,63.88,122.42,195.81,20935591,70276950
2026-07-11T02:19:00Z,query-api,us-east-1,t-00623,443,1,67.36,140.80,251.46,1137496,1764425
2026-07-11T02:12:00Z,exporter,us-west-2,t-01495,6827,96,54.68,138.36,202.68,5124540,29282792
2026-07-11T02:17:00Z,alerting,us-east-1,t-01598,9061,51,46.94,123.61,221.35,12327256,18533646
2026-07-11T02:16:00Z,exporter,ap-southeast-2,t-01391,5915,39,75.65,149.32,302.86,6095447,8000173
2026-07-11T02:13:00Z,query-api,ap-southeast-2,t-00207,3666,32,41.37,74.51,123.69,8044323,22236727
2026-07-11T02:39:00Z,ingest-api,us-east-1,t-02714,10458,27,66.98,185.75,333.26,5148177,24113709
2026-07-11T02:11:00Z,alerting,eu-central-1,t-03063,2910,25,63.10,168.48,347.54,7462831,11580754
2026-07-11T02:11:00Z,query-api,ap-southeast-2,t-00049,6833,5,21.07,45.23,82.26,9838324,16327540
2026-07-11T02:45:00Z,query-api,eu-central-1,t-03990,11525,96,25.54,54.08,85.89,11166563,63368397
2026-07-11T02:42:00Z,ingest-api,us-east-1,t-02607,8330,0,49.64,117.91,221.42,19909180,31049235
2026-07-11T02:45:00Z,query-api,us-west-2,t-01106,9939,66,64.70,137.63,252.74,17449739,47410560
2026-07-11T02:28:00Z,billing,ap-southeast-2,t-01440,847,9,29.67,73.62,117.22,1078666,5848867
2026-07-11T02:48:00Z,billing,us-east-1,t-03385,5303,58,52.33,120.28,236.50,12970393,15398137
2026-07-11T02:37:00Z,billing,us-west-2,t-01762,5115,71,35.67,85.79,133.57,3209643,21203018
2026-07-11T02:38:00Z,billing,ap-southeast-2,t-03249,4018,28,62.19,130.17,195.48,1948210,19842050
2026-07-11T02:25:00Z,query-api,ap-southeast-2,t-00289,10721,79,78.90,171.94,259.30,23425960,77670856
2026-07-11T02:16:00Z,ingest-api,us-west-2,t-00222,6981,98,52.67,94.90,159.08,10911431,34821465
2026-07-11T02:50:00Z,alerting,ap-southeast-2,t-02444,3517,13,58.17,157.39,330.21,5950785,24847498
2026-07-11T02:35:00Z,alerting,eu-central-1,t-02273,4396,19,54.58,126.32,230.22,9296395,7994205
2026-07-11T02:57:00Z,ingest-api,us-west-2,t-03059,11042,127,51.70,115.13,164.09,8095794,41832119
2026-07-11T02:09:00Z,exporter,ap-southeast-2,t-01385,4158,50,67.26,157.06,241.01,5219973,19434545
2026-07-11T02:46:00Z,query-api,eu-central-1,t-01329,162,0,42.73,105.86,179.34,397853,1129566
2026-07-11T02:27:00Z,billing,ap-southeast-2,t-03413,7031,102,42.23,85.18,135.55,8623952,25133986
2026-07-11T02:59:00Z,query-api,us-east-1,t-00271,1043,1,42.77,103.29,158.83,2170205,3244327
2026-07-11T02:11:00Z,billing,ap-southeast-2,t-00667,6056,10,35.45,67.76,121.24,13834381,21681028
2026-07-11T02:05:00Z,exporter,us-west-2,t-01206,7423,37,73.67,174.71,254.46,9093498,12663195
2026-07-11T02:48:00Z,alerting,eu-central-1,t-02095,9403,29,70.80,137.49,265.36,4412195,64746329
2026-07-11T02:47:00Z,alerting,us-east-1,t-03015,6886,29,42.67,87.37,154.63,10116009,21343365
2026-07-11T02:02:00Z,billing,us-east-1,t-03757,156,1,42.27,111.72,146.06,268787,766967
2026-07-11T02:48:00Z,alerting,us-east-1,t-02342,7997,80,50.71,102.12,192.49,13664205,20584588
2026-07-11T02:37:00Z,ingest-api,eu-central-1,t-00668,1865,20,23.84,58.55,80.32,4785368,12343248
2026-07-11T02:57:00Z,alerting,eu-central-1,t-02840,5724,53,63.79,120.31,194.78,14860694,13380585
2026-07-11T02:22:00Z,query-api,ap-southeast-2,t-01324,2032,2,58.77,132.76,197.34,1803631,3587581
2026-07-11T02:19:00Z,alerting,ap-southeast-2,t-03191,4026,25,47.72,101.66,203.86,4882956,22424918
2026-07-11T02:14:00Z,billing,us-west-2,t-01565,5605,60,37.18,68.72,141.74,3047495,30870996
2026-07-11T02:02:00Z,query-api,eu-central-1,t-03206,6852,72,47.17,100.26,153.81,12174672,32426810
2026-07-11T02:27:00Z,query-api,eu-central-1,t-00104,9953,34,25.94,66.98,89.13,20477054,10113050
2026-07-11T02:48:00Z,alerting,ap-southeast-2,t-01147,1607,4,59.96,161.84,252.49,1786107,6941819
2026-07-11T02:24:00Z,billing,us-west-2,t-03312,270,0,22.57,48.97,98.95,216732,1933857
2026-07-11T02:38:00Z,alerting,us-west-2,t-03699,264,0,44.37,108.69,164.77,399190,1503222
2026-07-11T02:44:00Z,exporter,eu-central-1,t-02961,2800,39,67.69,165.62,252.87,6919379,7054397
2026-07-11T02:45:00Z,query-api,eu-central-1,t-01007,2472,7,61.54,172.02,351.10,2959311,11644730
2026-07-11T02:16:00Z,alerting,us-west-2,t-02859,7326,46,43.73,97.37,135.22,14570526,33801354
2026-07-11T02:34:00Z,alerting,ap-southeast-2,t-03179,1915,3,43.34,106.73,173.78,2006650,4311281
2026-07-11T02:01:00Z,query-api,us-east-1,t-01826,2879,35,33.07,92.40,181.00,3580121,12485940
2026-07-11T02:42:00Z,billing,us-east-1,t-03852,5669,73,49.48,101.80,178.17,9443809,16125878
2026-07-11T02:33:00Z,exporter,us-east-1,t-00631,10210,94,62.36,161.20,325.69,5998516,56450689
2026-07-11T02:33:00Z,ingest-api,ap-southeast-2,t-01059,8025,17,22.43,45.83,59.86,18046289,25696934
2026-07-11T02:53:00Z,billing,us-east-1,t-00483,177,2,43.06,83.05,174.28,422874,822499
2026-07-11T02:13:00Z,query-api,us-west-2,t-02029,1054,12,66.17,128.52,241.35,1937210,5541864
2026-07-11T02:08:00Z,exporter,us-east-1,t-01765,7330,18,47.04,127.04,194.89,16875919,6625215
2026-07-11T02:28:00Z,alerting,ap-southeast-2,t-00905,9710,137,51.50,124.55,217.97,14242638,33884567
2026-07-11T02:25:00Z,alerting,us-east-1,t-01111,5633,75,72.29,156.85,299.42,11816849,37067734
2026-07-11T02:55:00Z,exporter,eu-central-1,t-02907,11399,28,26.48,58.04,91.95,7622313,23406943
2026-07-11T02:08:00Z,query-api,us-east-1,t-03956,4998,4,72.83,184.03,289.93,6176362,16785896
2026-07-11T02:01:00Z,ingest-api,us-west-2,t-01532,6272,66,34.38,68.89,102.77,15256127,26970651
2026-07-11T02:46:00Z,query-api,ap-southeast-2,t-01546,11982,45,30.96,73.79,140.12,20962205,80929577
2026-07-11T02:46:00Z,query-api,ap-southeast-2,t-01115,2938,38,31.42,68.60,128.40,7203133,7305759
2026-07-11T02:47:00Z,ingest-api,us-west-2,t-03358,326,2,54.34,120.34,171.31,533542,1320387
2026-07-11T02:29:00Z,alerting,ap-southeast-2,t-01802,6452,21,21.51,49.65,90.42,13846443,36613023
2026-07-11T02:42:00Z,query-api,us-east-1,t-03177,3732,4,27.29,58.07,114.16,2651207,16306657
2026-07-11T02:22:00Z,query-api,ap-southeast-2,t-03940,3157,40,64.65,134.93,193.98,2741747,19736553
2026-07-11T02:00:00Z,billing,ap-southeast-2,t-02968,7179,92,30.17,83.39,156.71,9547607,35357503
2026-07-11T02:48:00Z,query-api,eu-central-1,t-02286,9961,51,56.96,139.42,189.63,12935040,21208422
2026-07-11T02:22:00Z,billing,us-west-2,t-02429,4851,54,25.83,61.97,127.91,2429883,7010558
2026-07-11T02:34:00Z,alerting,us-east-1,t-03564,11641,112,23.55,47.08,70.26,10319055,35029697
2026-07-11T02:19:00Z,exporter,eu-central-1,t-00936,1226,7,71.38,195.06,267.89,2078390,7265266
2026-07-11T02:13:00Z,query-api,eu-central-1,t-00010,598,3,38.93,80.46,134.56,656747,3992544
2026-07-11T02:53:00Z,exporter,us-east-1,t-03765,11701,48,51.88,114.52,175.97,21946277,84904046
2026-07-11T02:49:00Z,query-api,us-west-2,t-02848,796,9,31.32,77.53,118.73,1719139,4776577
2026-07-11T02:38:00Z,ingest-api,ap-southeast-2,t-01249,11161,166,41.95,99.26,161.94,20189316,58886043
2026-07-11T02:20:00Z,ingest-api,us-east-1,t-01439,9276,111,27.66,75.08,149.79,16075712,10615201
2026-07-11T02:32:00Z,alerting,ap-southeast-2,t-01146,9809,131,67.42,166.70,224.73,10852533,72014201
2026-07-11T02:07:00Z,query-api,us-west-2,t-02328,6253,10,31.76,67.84,125.42,14599258,30598939
2026-07-11T02:56:00Z,query-api,us-east-1,t-02196,10155,85,54.01,148.74,302.48,9297571,47286099
2026-07-11T02:02:00Z,ingest-api,us-west-2,t-03913,8259,72,69.91,137.82,190.30,5333525,39497316
2026-07-11T02:32:00Z,exporter,us-east-1,t-03882,20,0,38.79,76.46,126.57,22183,39125
2026-07-11T02:25:00Z,alerting,us-west-2,t-01129,9765,19,23.22,52.56,83.03,21624919,34161724
2026-07-11T02:48:00Z,alerting,us-west-2,t-03091,8599,72,75.54,141.61,284.00,8125989,51565472
2026-07-11T02:53:00Z,billing,eu-central-1,t-00708,925,11,64.05,119.98,232.48,2359233,5598353
2026-07-11T02:50:00Z,ingest-api,us-west-2,t-03818,10594,59,71.46,165.68,290.57,8523607,31042059
2026-07-11T02:47:00Z,exporter,ap-southeast-2,t-01471,4418,16,23.32,59.83,123.27,8324617,16373685
2026-07-11T02:34:00Z,exporter,us-west-2,t-02661,8207,57,43.55,114.89,158.55,10994101,15567972
2026-07-11T02:53:00Z,billing,ap-southeast-2,t-01913,2370,25,24.80,60.28,87.66,2057967,17527940
2026-07-11T02:20:00Z,billing,us-east-1,t-01790,2824,28,22.20,49.35,80.83,4104920,5669124
2026-07-11T02:43:00Z,ingest-api,us-west-2,t-03467,10959,151,71.04,179.32,267.06,18100907,29418354
2026-07-11T02:30:00Z,exporter,ap-southeast-2,t-03550,8529,73,50.36,115.01,191.51,8599667,35824800
2026-07-11T02:33:00Z,billing,eu-central-1,t-00311,5169,56,41.73,95.55,143.05,4189715,31386654
2026-07-11T02:25:00Z,exporter,eu-central-1,t-00285,721,8,54.02,134.70,190.11,763253,5070624
2026-07-11T02:38:00Z,exporter,ap-southeast-2,t-01884,9059,44,47.57,95.38,141.40,21789932,36962366
2026-07-11T02:56:00Z,alerting,us-east-1,t-02369,7953,49,65.89,180.82,317.61,6142067,58335239
2026-07-11T02:56:00Z,alerting,us-west-2,t-00454,3595,46,20.52,37.60,77.78,3190496,3813802
2026-07-11T02:48:00Z,alerting,eu-central-1,t-02251,10340,132,74.02,187.83,260.42,13137137,62585418
2026-07-11T02:54:00Z,exporter,us-west-2,t-01572,2322,18,72.79,148.98,224.48,1261672,11310251
2026-07-11T02:43:00Z,alerting,us-west-2,t-01746,4247,6,53.83,98.83,181.08,10272263,9951566
2026-07-11T02:56:00Z,ingest-api,us-east-1,t-02111,8620,32,31.12,70.30,92.23,16990290,18296917
2026-07-11T02:02:00Z,billing,us-west-2,t-00981,5304,34,29.73,69.32,132.30,6324846,35553797
2026-07-11T02:35:00Z,alerting,ap-southeast-2,t-01240,6854,19,28.59,57.23,78.89,12177372,19247399
2026-07-11T02:13:00Z,exporter,us-west-2,t-01791,2701,16,34.33,81.77,111.78,2774367,7611018
2026-07-11T02:57:00Z,query-api,us-east-1,t-02291,1001,4,61.75,151.73,205.23,1390362,5216750
2026-07-11T02:05:00Z,ingest-api,eu-central-1,t-03021,6090,66,53.94,113.35,152.38,8653566,45974985
2026-07-11T02:18:00Z,ingest-api,ap-southeast-2,t-00262,8200,75,75.87,186.19,338.50,13605207,25402766
2026-07-11T02:34:00Z,ingest-api,us-west-2,t-01426,6946,68,21.16,55.65,78.11,5455579,33785356
2026-07-11T02:50:00Z,query-api,eu-central-1,t-01015,776,2,32.98,88.94,138.80,371925,1655877
2026-07-11T02:02:00Z,alerting,us-west-2,t-03040,7633,54,63.66,139.54,288.90,3166093,34714540
2026-07-11T02:54:00Z,alerting,ap-southeast-2,t-00212,6465,72,26.64,68.73,140.47,14533861,30128291
2026-07-11T02:19:00Z,ingest-api,us-west-2,t-01021,6499,47,76.17,196.10,278.08,9485289,13677653
2026-07-11T02:36:00Z,alerting,ap-southeast-2,t-01023,2465,4,40.75,99.92,152.34,4393972,13916533
2026-07-11T02:42:00Z,query-api,eu-central-1,t-02586,4831,50,53.22,99.37,168.97,4989169,7255424
2026-07-11T02:18:00Z,alerting,us-east-1,t-01803,8437,44,67.84,127.55,203.62,5466580,20364240
2026-07-11T02:08:00Z,billing,us-west-2,t-02761,2097,1,78.74,160.62,211.73,4684269,3458002
2026-07-11T02:32:00Z,billing,eu-central-1,t-00625,8309,108,32.61,61.85,112.73,9975176,40579950
2026-07-11T02:32:00Z,alerting,ap-southeast-2,t-01675,8483,58,57.02,115.11,159.82,13828894,15883176
2026-07-11T02:58:00Z,billing,us-east-1,t-02928,8510,53,68.38,167.48,297.92,19920718,24906167
2026-07-11T02:42:00Z,exporter,ap-southeast-2,t-02197,4897,31,23.11,60.93,104.22,9730780,10986721
2026-07-11T02:23:00Z,ingest-api,us-east-1,t-03856,10839,90,56.02,104.66,217.52,8662025,62045476
2026-07-11T02:30:00Z,ingest-api,us-east-1,t-01159,7253,79,32.21,65.10,107.04,12008949,13212249
2026-07-11T02:33:00Z,exporter,us-east-1,t-00488,3234,32,56.06,123.87,185.89,1800358,15783119
2026-07-11T02:43:00Z,query-api,us-west-2,t-01404,8582,37,51.43,100.18,137.72,17334141,54254173
2026-07-11T02:02:00Z,query-api,us-west-2,t-01137,7107,15,72.94,171.30,272.31,17653031,45202570
2026-07-11T02:30:00Z,query-api,us-east-1,t-02787,2195,9,46.52,103.09,195.98,3595612,13283446
2026-07-11T02:20:00Z,exporter,us-east-1,t-03685,3295,32,25.80,71.64,122.73,6872508,20714035
2026-07-11T02:40:00Z,billing,us-west-2,t-03188,8455,90,45.30,115.98,171.92,20278551,28534044
2026-07-11T02:36:00Z,ingest-api,us-east-1,t-02632,9869,76,29.70,81.97,132.65,5188634,48317903
2026-07-11T02:34:00Z,billing,us-east-1,t-02922,3425,8,31.68,87.49,163.64,7549570,4485282
2026-07-11T02:25:00Z,exporter,eu-central-1,t-03482,9745,91,75.94,142.87,232.04,22291312,67282740
2026-07-11T02:47:00Z,billing,us-east-1,t-02794,575,1,53.54,149.35,223.75,708476,3771003
2026-07-11T02:06:00Z,exporter,us-east-1,t-03483,61,0,46.22,121.02,172.56,150423,88283
2026-07-11T02:01:00Z,ingest-api,us-west-2,t-00834,1488,2,57.60,105.48,139.54,1069973,1379775
2026-07-11T02:09:00Z,query-api,ap-southeast-2,t-03908,8286,68,23.91,60.25,125.22,14900299,26514286
2026-07-11T02:21:00Z,exporter,eu-central-1,t-02520,4996,56,29.22,64.86,97.30,11732243,8779535
2026-07-11T02:57:00Z,exporter,ap-southeast-2,t-01103,7851,117,63.66,149.41,290.80,5319420,51390614
2026-07-11T02:13:00Z,query-api,ap-southeast-2,t-03516,987,2,57.81,138.29,212.02,2257582,3420079
2026-07-11T02:49:00Z,exporter,us-west-2,t-01900,2429,24,68.07,153.34,320.88,4350994,5080681
2026-07-11T02:25:00Z,exporter,ap-southeast-2,t-03712,4178,40,63.49,153.04,284.25,9113855,13478370
2026-07-11T02:02:00Z,query-api,us-west-2,t-01737,8604,116,44.55,102.12,161.32,19030109,11504044
2026-07-11T02:34:00Z,exporter,ap-southeast-2,t-01952,3036,3,51.27,105.36,150.06,2455071,7977287
2026-07-11T02:54:00Z,exporter,us-west-2,t-03364,1337,10,57.18,132.91,256.73,1325793,8859535
2026-07-11T02:13:00Z,exporter,us-east-1,t-03553,2621,21,39.27,93.53,168.52,5350274,9491573
2026-07-11T02:04:00Z,alerting,ap-southeast-2,t-02452,7054,100,34.43,77.13,123.20,4992658,53396925
2026-07-11T02:04:00Z,alerting,eu-central-1,t-02785,6099,21,61.01,166.17,274.43,4428412,22686979
2026-07-11T02:20:00Z,billing,eu-central-1,t-00149,1157,4,44.01,111.25,168.34,694049,3735604
2026-07-11T02:21:00Z,alerting,us-west-2,t-01086,8802,28,42.37,115.96,212.48,20044684,20682962
2026-07-11T02:23:00Z,exporter,us-east-1,t-03761,2004,15,69.15,137.10,280.24,2591825,10955317
2026-07-11T02:22:00Z,ingest-api,eu-central-1,t-00316,1782,19,24.84,50.44,103.97,1886568,6440605
2026-07-11T02:26:00Z,ingest-api,eu-central-1,t-01620,1670,24,74.78,148.23,226.69,3051340,3787584
2026-07-11T02:04:00Z,billing,eu-central-1,t-01919,7461,60,63.12,159.89,238.00,10461258,40631801
2026-07-11T02:44:00Z,exporter,us-west-2,t-01066,6875,67,46.79,127.59,258.41,6565397,25258825
2026-07-11T02:12:00Z,alerting,ap-southeast-2,t-02769,5133,12,68.47,191.27,260.80,12622113,8704018
2026-07-11T02:40:00Z,query-api,eu-central-1,t-03510,7055,16,60.86,136.84,283.56,7724174,12609927
2026-07-11T02:31:00Z,query-api,us-west-2,t-00041,5302,73,56.09,126.63,231.87,9506323,39769866
2026-07-11T02:17:00Z,ingest-api,us-east-1,t-00100,4396,28,58.35,139.82,233.17,5299853,12220599
2026-07-11T02:48:00Z,ingest-api,us-west-2,t-03764,6015,42,26.31,52.01,86.08,10743435,12952404
2026-07-11T02:16:00Z,ingest-api,us-east-1,t-01754,10595,32,54.45,133.59,233.81,18034035,45948565
2026-07-11T03:40:00Z,exporter,us-east-1,t-00192,8185,103,60.84,153.32,209.59,17467142,15231259
2026-07-11T03:06:00Z,alerting,us-east-1,t-02562,4763,55,66.19,140.41,230.12,2989727,17141853
2026-07-11T03:21:00Z,query-api,eu-central-1,t-02941,7121,22,50.39,95.39,136.51,5941697,26271146
2026-07-11T03:22:00Z,alerting,eu-central-1,t-03975,2114,6,64.59,151.48,315.72,4046796,2020587
2026-07-11T03:13:00Z,alerting,us-west-2,t-01211,6854,13,41.44,96.13,149.67,9026747,39837326
2026-07-11T03:52:00Z,ingest-api,us-east-1,t-01135,7577,87,54.37,133.99,256.72,9244792,17530403
2026-07-11T03:53:00Z,ingest-api,eu-central-1,t-00657,5183,49,22.51,59.09,101.76,7304629,8351194
2026-07-11T03:16:00Z,query-api,eu-central-1,t-00319,3992,6,65.28,159.94,218.98,5489778,4983014
2026-07-11T03:57:00Z,exporter,us-west-2,t-01824,3264,39,77.69,155.23,223.80,5433058,24723495
2026-07-11T03:31:00Z,query-api,us-west-2,t-00060,6872,90,49.87,108.57,183.25,9805488,32081982
2026-07-11T03:06:00Z,query-api,us-west-2,t-00707,2949,35,60.10,114.82,160.15,3805538,5248238
2026-07-11T03:53:00Z,alerting,eu-central-1,t-00332,535,6,22.11,60.90,96.84,1228821,3527645
2026-07-11T03:52:00Z,exporter,ap-southeast-2,t-03286,4594,25,55.72,124.52,239.83,9614460,9271413
2026-07-11T03:10:00Z,query-api,us-east-1,t-02479,1542,16,28.80,73.08,122.91,3200955,7262461
2026-07-11T03:49:00Z,query-api,eu-central-1,t-00002,10472,64,41.05,80.67,149.50,18557232,70957585
2026-07-11T03:36:00Z,exporter,eu-central-1,t-03551,536,1,79.08,204.24,363.58,1194880,1092876
2026-07-11T03:44:00Z,billing,us-east-1,t-00324,10971,132,60.80,163.95,337.24,10735151,54043744
2026-07-11T03:18:00Z,query-api,ap-southeast-2,t-02704,485,3,36.70,94.01,150.30,681662,2165188
2026-07-11T03:17:00Z,alerting,eu-central-1,t-01141,9302,19,47.79,94.85,149.71,5794469,40580974
2026-07-11T03:58:00Z,ingest-api,ap-southeast-2,t-00506,7833,84,42.08,109.17,197.14,16947037,25950068
2026-07-11T03:12:00Z,ingest-api,eu-central-1,t-00823,2000,21,50.31,110.67,202.97,891415,10638175
2026-07-11T03:12:00Z,query-api,us-east-1,t-02627,2775,3,26.87,70.94,109.74,5849287,8469323
2026-07-11T03:32:00Z,query-api,ap-southeast-2,t-00815,116,1,45.97,106.08,206.19,238335,417934
2026-07-11T03:02:00Z,ingest-api,ap-southeast-2,t-01829,1672,12,70.62,146.13,229.47,2460943,11218669
2026-07-11T03:01:00Z,alerting,eu-central-1,t-03685,2144,13,39.46,98.42,146.56,4585866,15999074
2026-07-11T03:16:00Z,exporter,ap-southeast-2,t-00439,8172,0,75.90,181.59,247.09,8710397,8376106
2026-07-11T03:19:00Z,ingest-api,us-east-1,t-03982,5362,54,68.07,168.30,327.10,5577242,13451924
2026-07-11T03:20:00Z,alerting,us-east-1,t-02136,7691,81,64.48,122.93,199.17,17971464,31400100
2026-07-11T03:06:00Z,query-api,ap-southeast-2,t-01298,8021,18,67.82,137.61,244.05,3987843,24637837
2026-07-11T03:28:00Z,query-api,us-west-2,t-00854,8286,70,30.47,84.99,126.81,10052702,51600838
2026-07-11T03:26:00Z,query-api,us-east-1,t-02744,9477,72,27.15,72.12,149.50,10165913,37778640
2026-07-11T03:33:00Z,exporter,eu-central-1,t-02390,7343,76,46.57,93.45,162.87,4942426,18310245
2026-07-11T03:54:00Z,ingest-api,ap-southeast-2,t-02065,7689,109,69.24,159.85,317.93,16109522,11845636
2026-07-11T03:06:00Z,billing,ap-southeast-2,t-01030,7706,60,54.35,99.89,136.01,14599178,15183196
